1
0
1
1
2
4
4
1
3
4
3
3
0
2
1
2
1
3
2
3
0
0
1
1
5
4
1
0
2
3
0
4
1
3
2
5
5
4
0
4
3
3
1
0
1
1
5
3
4
4
1
2
1
5
3
4
3
3
1
1
3
4
4
1
3
5
4
0
4
3
5
2
3
2
1
3
0
5
5
4
