2
0
3
0
4
5
5
0
5
5
3
4
0
5
1
1
2
5
4
2
4
0
2
1
6
3
1
3
2
3
0
1
1
2
2
6
5
5
2
5
2
3
1
1
4
0
5
2
5
4
1
1
2
6
4
5
4
3
1
2
5
4
2
1
3
4
2
0
5
2
5
2
4
2
1
3
1
6
6
3
