1
0
2
0
3
5
4
0
6
5
3
4
0
2
0
1
2
4
2
3
2
0
1
2
5
3
1
0
1
0
0
1
2
1
1
5
6
5
1
5
2
2
1
1
1
0
4
3
4
5
2
1
2
6
5
5
4
4
0
3
4
2
3
2
2
5
2
0
5
1
5
2
4
1
0
3
0
5
6
5
