2
0
2
1
2
5
4
1
3
4
3
4
0
3
2
3
2
4
3
4
0
0
1
1
6
4
1
1
3
4
0
5
1
4
2
6
6
5
0
4
4
4
1
0
1
1
6
3
5
5
1
3
2
6
4
5
4
4
1
2
4
4
4
1
4
6
4
0
5
4
6
2
4
2
1
4
0
6
6
5
