3
0
2
3
3
5
4
1
5
4
2
2
0
3
2
1
1
2
3
2
3
0
2
1
6
4
4
1
4
4
1
1
0
4
2
5
6
4
1
3
2
3
2
1
3
0
4
1
6
5
3
2
2
6
4
4
2
3
1
4
4
3
4
3
1
4
0
0
3
1
5
2
3
2
3
5
1
6
6
2
