0.240000
0.000000
0.110000
0.260000
0.060000
0.740000
0.120000
0.000000
0.770000
0.860000
0.090000
0.500000
0.000000
0.610000
0.080000
0.160000
0.040000
0.250000
0.010000
0.650000
0.250000
0.160000
0.000000
0.250000
0.740000
0.690000
0.230000
0.240000
0.060000
0.670000
0.000000
0.490000
0.020000
0.640000
0.250000
0.840000
0.930000
0.860000
0.240000
0.790000
0.290000
0.660000
0.410000
0.500000
0.490000
0.000000
0.770000
0.710000
0.840000
0.840000
0.070000
0.500000
0.490000
1.000000
0.430000
0.810000
0.500000
0.780000
0.320000
0.830000
0.800000
0.730000
0.530000
0.110000
0.620000
0.790000
0.620000
0.020000
0.830000
0.480000
0.870000
0.560000
0.820000
0.040000
0.000000
0.770000
0.330000
0.840000
1.000000
0.810000
